t_offset_ms,rr_interval_ms,bpm_instantane
4551504,586,102
4552090,654,92
4552744,772,78
4553516,759,79
4554275,729,82
4555004,734,82
4555738,714,84
4556452,688,87
4557140,655,92
4557795,647,93
4558442,627,96
4559069,604,99
4559673,600,100
4560273,595,101
4560868,584,103
4561452,587,102
4562039,596,101
4562635,656,91
4563291,845,71
4564136,791,76
4564927,781,77
4565708,733,82
4566441,729,82
4567170,702,85
4567872,674,89
4568546,666,90
4569212,634,95
4569846,633,95
4570479,629,95
4571108,632,95
4571740,633,95
4572373,630,95
4573003,630,95
4573633,639,94
4574272,629,95
4574901,632,95
4575533,628,96
4576161,617,97
4576778,625,96
4577403,621,97
4578024,617,97
4578641,621,97
4579262,622,96
4579884,632,95
4580516,635,94
4581151,635,94
4581786,633,95
4582419,639,94
4583058,627,96
4583685,622,96
4584307,607,99
4584914,613,98
4585527,612,98
4586139,607,99
4586746,608,99
4587354,607,99
4587961,616,97
4588577,626,96
4589203,641,94
4589844,645,93
4590489,641,94
4591130,644,93
4591774,632,95
4592406,634,95
4593040,629,95
4593669,626,96
4594295,624,96
4594919,630,95
4595549,641,94
4596190,656,91
4596846,677,89
4597523,720,83
4598243,727,83
4598970,713,84
4599683,698,86
4600381,684,88
4601065,662,91
4601727,650,92
4602377,636,94
4603013,631,95
4603644,627,96
4604271,632,95
4604903,636,94
4605539,685,88
4606224,696,86
4606920,669,90
4607589,658,91
4608247,477,126
4608724,800,75
4609524,617,97
4610141,612,98
4610753,591,102
4611344,583,103
4611927,575,104
4612502,563,107
4613065,575,104
4613640,643,93
4614283,756,79
4615039,874,69
4615913,822,73
4616735,813,74
4617548,782,77
4618330,883,68
4619213,842,71
4620055,774,78
4620829,726,83
4621555,702,85
4622257,678,88
4622935,650,92
4623585,612,98
4624197,601,100
4624798,599,100
4625397,589,102
4625986,582,103
4626568,585,103
4627153,584,103
4627737,583,103
4628320,586,102
4628906,590,102
4629496,590,102
4630086,592,101
4630678,598,100
4631276,597,101
4631873,601,100
4632474,600,100
4633074,594,101
4633668,595,101
4634263,584,103
4634847,587,102
4635434,580,103
4636014,579,104
4636593,589,102
4637182,613,98
4637795,649,92
4638444,681,88
4639125,683,88
4639808,669,90
4640477,660,91
4641137,655,92
4641792,644,93
4642436,648,93
4643084,643,93
4643727,650,92
4644377,639,94
4645016,637,94
4645653,642,93
4646295,640,94
4646935,640,94
4647575,641,94
4648216,643,93
4648859,646,93
4649505,657,91
4650162,657,91
4650819,667,90
4651486,662,91
4652148,670,90
4652818,668,90
4653486,659,91
4654145,658,91
4654803,652,92
4655455,649,92
4656104,640,94
4656744,629,95
4657373,609,99
4657982,613,98
4658595,600,100
4659195,604,99
4659799,620,97
4660419,635,94
4661054,639,94
4661693,636,94
4662329,635,94
4662964,639,94
4663603,619,97
4664222,636,94
4664858,610,98
4665468,606,99
4666074,586,102
4666660,588,102
4667248,581,103
4667829,578,104
4668407,578,104
4668985,565,106
4669550,566,106
4670116,559,107
4670675,563,107
4671238,559,107
4671797,565,106
4672362,563,107
4672925,566,106
4673491,570,105
4674061,575,104
4674636,579,104
4675215,585,103
4675800,586,102
4676386,584,103
4676970,580,103
4677550,587,102
4678137,587,102
4678724,583,103
4679307,591,102
4679898,588,102
4680486,590,102
4681076,588,102
4681664,584,103
4682248,585,103
4682833,583,103
4683416,578,104
4683994,577,104
4684571,582,103
4685153,578,104
4685731,582,103
4686313,579,104
4686892,581,103
4687473,588,102
4688061,585,103
4688646,595,101
4689241,591,102
4689832,594,101
4690426,597,101
4691023,598,100
4691621,585,103
4692206,592,101
4692798,587,102
4693385,593,101
4693978,596,101
4694574,605,99
4695179,608,99
4695787,608,99
4696395,601,100
4696996,613,98
4697609,601,100
4698210,603,100
4698813,601,100
4699414,598,100
4700012,595,101
4700607,585,103
4701192,587,102
4701779,583,103
4702362,580,103
4702942,581,103
4703523,581,103
4704104,585,103
4704689,586,102
4705275,587,102
4705862,589,102
4706451,584,103
4707035,582,103
4707617,578,104
4708195,582,103
4708777,578,104
4709355,571,105
4709926,567,106
4710493,566,106
4711059,559,107
4711618,563,107
4712181,557,108
4712738,557,108
4713295,548,109
4713843,563,107
4714406,573,105
4714979,590,102
4715569,596,101
4716165,601,100
4716766,599,100
4717365,582,103
4717947,597,101
4718544,589,102
4719133,583,103
4719716,581,103
4720297,579,104
4720876,582,103
4721458,581,103
4722039,582,103
4722621,587,102
4723208,587,102
4723795,598,100
4724393,598,100
4724991,600,100
4725591,604,99
4726195,616,97
4726811,627,96
4727438,640,94
4728078,636,94
4728714,630,95
4729344,618,97
4729962,608,99
4730570,604,99
4731174,600,100
4731774,602,100
4732376,599,100
4732975,619,97
4733594,620,97
4734214,617,97
4734831,618,97
4735449,635,94
4736084,656,91
4736740,662,91
4737402,667,90
4738069,660,91
4738729,648,93
4739377,636,94
4740013,631,95
4740644,621,97
4741265,612,98
4741877,616,97
4742493,616,97
4743109,628,96
4743737,628,96
4744365,645,93
4745010,649,92
4745659,647,93
4746306,666,90
4746972,670,90
4747642,680,88
4748322,657,91
4748979,664,90
4749643,652,92
4750295,630,95
4750925,622,96
4751547,615,98
4752162,617,97
4752779,608,99
4753387,628,96
4754015,643,93
4754658,659,91
4755317,726,83
4756043,757,79
4756800,757,79
4757557,733,82
4758290,751,80
4759041,729,82
4759770,696,86
4760466,701,86
4761167,663,90
4761830,654,92
4762484,649,92
4763133,657,91
4763790,643,93
4764433,646,93
4765079,650,92
4765729,635,94
4766364,625,96
4766989,630,95
4767619,618,97
4768237,609,99
4768846,594,101
4769440,597,101
4770037,588,102
4770625,586,102
4771211,593,101
4771804,592,101
4772396,595,101
4772991,612,98
4773603,610,98
4774213,611,98
4774824,611,98
4775435,605,99
4776040,613,98
4776653,612,98
4777265,607,99
4777872,613,98
4778485,611,98
4779096,612,98
4779708,618,97
4780326,620,97
4780946,625,96
4781571,644,93
4782215,664,90
4782879,681,88
4783560,696,86
4784256,710,85
4784966,687,87
4785653,680,88
4786333,671,89
4787004,647,93
4787651,648,93
4788299,636,94
4788935,631,95
4789566,633,95
4790199,639,94
4790838,646,93
4791484,644,93
4792128,646,93
4792774,642,93
4793416,649,92
4794065,639,94
4794704,641,94
4795345,633,95
4795978,624,96
4796602,616,97
4797218,615,98
4797833,611,98
4798444,614,98
4799058,621,97
4799679,625,96
4800304,623,96
4800927,641,94
4801568,644,93
4802212,668,90
4802880,675,89
4803555,670,90
4804225,660,91
4804885,647,93
4805532,633,95
4806165,623,96
4806788,626,96
4807414,650,92
4808064,698,86
4808762,735,82
4809497,732,82
4810229,726,83
4810955,707,85
4811662,686,87
4812348,681,88
4813029,672,89
4813701,662,91
4814363,653,92
4815016,651,92
4815667,651,92
4816318,655,92
4816973,660,91
4817633,669,90
4818302,671,89
4818973,665,90
4819638,659,91
4820297,651,92
4820948,646,93
4821594,646,93
4822240,666,90
4822906,673,89
4823579,743,81
4824322,729,82
4825051,724,83
4825775,725,83
4826500,698,86
4827198,677,89
4827875,677,89
4828552,672,89
4829224,671,89
4829895,672,89
4830567,683,88
4831250,686,87
4831936,689,87
4832625,699,86
4833324,708,85
4834032,715,84
4834747,729,82
4835476,716,84
4836192,706,85
4836898,713,84
4837611,710,85
4838321,697,86
4839018,689,87
4839707,680,88
4840387,680,88
4841067,670,90
4841737,661,91
4842398,649,92
4843047,634,95
4843681,636,94
4844317,617,97
4844934,604,99
4845538,590,102
4846128,594,101
4846722,588,102
4847310,586,102
4847896,622,96
4848518,670,90
4849188,768,78
4849956,797,75
4850753,812,74
4851565,774,78
4852339,721,83
4853060,719,83
4853779,709,85
4854488,707,85
4855195,695,86
4855890,715,84
4856605,722,83
4857327,721,83
4858048,706,85
4858754,369,163
4859123,319,188
4859442,674,89
4860116,671,89
4860787,663,90
4861450,652,92
4862102,659,91
4862761,646,93
4863407,650,92
4864057,645,93
4864702,434,138
4865136,844,71
4865980,632,95
4866612,640,94
4867252,632,95
4867884,653,92
4868537,664,90
4869201,675,89
4869876,705,85
4870581,705,85
4871286,697,86
4871983,706,85
4872689,692,87
4873381,696,86
4874077,679,88
4874756,665,90
4875421,648,93
4876069,646,93
4876715,635,94
4877350,632,95
4877982,636,94
4878618,649,92
4879267,674,89
4879941,674,89
4880615,703,85
4881318,727,83
4882045,716,84
4882761,717,84
4883478,711,84
4884189,702,85
4884891,689,87
4885580,675,89
4886255,667,90
4886922,654,92
4887576,638,94
4888214,638,94
4888852,641,94
4889493,639,94
4890132,638,94
4890770,638,94
4891408,646,93
4892054,676,89
4892730,673,89
4893403,688,87
4894091,691,87
4894782,705,85
4895487,706,85
4896193,719,83
4896912,709,85
4897621,707,85
4898328,692,87
4899020,701,86
4899721,687,87
4900408,697,86
4901105,696,86
4901801,692,87
4902493,698,86
4903191,684,88
4903875,709,85
4904584,686,87
4905270,714,84
4905984,703,85
4906687,707,85
4907394,707,85
4908101,688,87
4908789,697,86
4909486,663,90
4910149,681,88
4910830,659,91
4911489,660,91
4912149,674,89
4912823,670,90
4913493,658,91
4914151,665,90
4914816,651,92
4915467,654,92
4916121,661,91
4916782,661,91
4917443,659,91
4918102,679,88
4918781,700,86
4919481,697,86
4920178,710,85
4920888,714,84
4921602,723,83
4922325,721,83
4923046,711,84
4923757,697,86
4924454,716,84
4925170,700,86
4925870,690,87
4926560,674,89
4927234,689,87
4927923,671,89
4928594,670,90
4929264,671,89
4929935,678,88
4930613,665,90
4931278,686,87
4931964,675,89
4932639,661,91
4933300,675,89
4933975,651,92
4934626,657,91
4935283,658,91
4935941,658,91
4936599,648,93
4937247,675,89
4937922,660,91
4938582,673,89
4939255,671,89
4939926,679,88
4940605,684,88
4941289,666,90
4941955,671,89
4942626,665,90
4943291,650,92
4943941,656,91
4944597,639,94
4945236,637,94
4945873,645,93
4946518,636,94
4947154,632,95
4947786,627,96
4948413,633,95
4949046,632,95
4949678,641,94
4950319,650,92
4950969,671,89
4951640,688,87
4952328,698,86
4953026,722,83
4953748,723,83
4954471,730,82
4955201,732,82
4955933,733,82
4956666,720,83
4957386,717,84
4958103,702,85
4958805,680,88
4959485,675,89
4960160,676,89
4960836,688,87
4961524,691,87
4962215,682,88
4962897,694,86
4963591,675,89
4964266,665,90
4964931,672,89
4965603,658,91
4966261,652,92
4966913,655,92
4967568,657,91
4968225,660,91
4968885,670,90
4969555,670,90
4970225,679,88
4970904,672,89
4971576,662,91
4972238,673,89
4972911,654,92
4973565,649,92
4974214,646,93
4974860,658,91
4975518,666,90
4976184,661,91
4976845,682,88
4977527,689,87
4978216,679,88
4978895,691,87
4979586,675,89
4980261,681,88
4980942,664,90
4981606,665,90
4982271,660,91
4982931,265,226
4983196,406,148
4983602,658,91
4984260,642,93
4984902,649,92
4985551,646,93
4986197,651,92
4986848,640,94
4987488,641,94
4988129,646,93
4988775,646,93
4989421,651,92
4990072,649,92
4990721,640,94
4991361,629,95
4991990,626,96
4992616,616,97
4993232,624,96
4993856,620,97
4994476,617,97
4995093,643,93
4995736,649,92
4996385,661,91
4997046,667,90
4997713,663,90
4998376,655,92
4999031,644,93
4999675,646,93
5000321,626,96
5000947,624,96
5001571,620,97
5002191,1241,48
5003432,626,96
5004058,620,97
5004678,1245,48
5005923,619,97
5006542,619,97
5007161,631,95
5007792,628,96
5008420,631,95
5009051,627,96
5009678,634,95
5010312,635,94
5010947,634,95
5011581,633,95
5012214,632,95
5012846,641,94
5013487,648,93
5014135,642,93
5014777,653,92
5015430,650,92
5016080,642,93
5016722,650,92
5017372,648,93
5018020,643,93
5018663,648,93
5019311,645,93
5019956,657,91
5020613,643,93
5021256,640,94
5021896,657,91
5022553,676,89
5023229,680,88
5023909,734,82
5024643,1479,41
5026122,729,82
5026851,708,85
5027559,700,86
5028259,674,89
5028933,677,89
5029610,647,93
5030257,650,92
5030907,636,94
5031543,627,96
5032170,625,96
5032795,620,97
5033415,630,95
5034045,620,97
5034665,638,94
5035303,651,92
5035954,679,88
5036633,694,86
5037327,728,82
5038055,730,82
5038785,728,82
5039513,747,80
5040260,1416,42
5041676,708,85
5042384,682,88
5043066,664,90
5043730,665,90
5044395,659,91
5045054,679,88
5045733,691,87
5046424,729,82
5047153,780,77
5047933,786,76
5048719,832,72
5049551,848,71
5050399,831,72
5051230,809,74
5052039,787,76
5052826,779,77
5053605,768,78
5054373,793,76
5055166,806,74
5055972,860,70
5056832,847,71
5057679,813,74
5058492,826,73
5059318,815,74
5060133,783,77
5060916,753,80
5061669,721,83
5062390,728,82
5063118,697,86
5063815,683,88
5064498,677,89
5065175,682,88
5065857,685,88
5066542,698,86
5067240,740,81
5067980,770,78
5068750,771,78
5069521,791,76
5070312,805,75
5071117,806,74
5071923,820,73
5072743,794,76
5073537,803,75
5074340,804,75
5075144,824,73
5075968,845,71
5076813,847,71
5077660,834,72
5078494,874,69
5079368,846,71
5080214,792,76
5081006,782,77
5081788,740,81
5082528,718,84
5083246,681,88
5083927,672,89
5084599,644,93
5085243,638,94
5085881,1284,47
5087165,640,94
5087805,646,93
5088451,644,93
5089095,1306,46
5090401,655,92
5091056,652,92
5091708,642,93
5092350,653,92
5093003,639,94
5093642,624,96
5094266,634,95
5094900,617,97
5095517,620,97
5096137,624,96
5096761,620,97
5097381,626,96
5098007,626,96
5098633,640,94
5099273,646,93
5099919,669,90
5100588,672,89
5101260,683,88
5101943,677,89
5102620,673,89
5103293,674,89
5103967,668,90
5104635,654,92
5105289,654,92
5105943,645,93
5106588,649,92
5107237,651,92
5107888,649,92
5108537,663,90
5109200,663,90
5109863,659,91
5110522,668,90
5111190,673,89
5111863,674,89
5112537,673,89
5113210,668,90
5113878,677,89
5114555,667,90
5115222,665,90
5115887,655,92
5116542,650,92
5117192,641,94
5117833,628,96
5118461,626,96
5119087,622,96
5119709,628,96
5120337,648,93
5120985,666,90
5121651,693,87
5122344,704,85
5123048,699,86
5123747,708,85
5124455,695,86
5125150,698,86
5125848,686,87
5126534,675,89
5127209,667,90
5127876,659,91
5128535,658,91
5129193,655,92
5129848,666,90
5130514,682,88
5131196,707,85
5131903,719,83
5132622,719,83
5133341,712,84
5134053,708,85
5134761,714,84
5135475,706,85
5136181,705,85
5136886,696,86
5137582,691,87
5138273,690,87
5138963,683,88
5139646,690,87
5140336,694,86
5141030,703,85
5141733,700,86
5142433,723,83
5143156,722,83
5143878,729,82
5144607,722,83
5145329,722,83
5146051,701,86
5146752,692,87
5147444,681,88
5148125,684,88
5148809,688,87
5149497,690,87
5150187,726,83
5150913,741,81
5151654,738,81
5152392,763,79
5153155,496,121
5153651,965,62
5154616,716,84
5155332,692,87
5156024,685,88
5156709,669,90
5157378,655,92
5158033,654,92
5158687,640,94
5159327,646,93
5159973,276,217
5160249,364,165
5160613,638,94
5161251,629,95
5161880,635,94
5162515,626,96
5163141,621,97
5163762,622,96
5164384,612,98
5164996,622,96
5165618,263,228
5165881,355,169
5166236,619,97
5166855,618,97
5167473,619,97
5168092,635,94
5168727,637,94
5169364,635,94
5169999,639,94
5170638,646,93
5171284,640,94
5171924,642,93
5172566,634,95
5173200,615,98
5173815,617,97
5174432,612,98
5175044,605,99
5175649,607,99
5176256,610,98
5176866,613,98
5177479,606,99
5178085,614,98
5178699,625,96
5179324,629,95
5179953,637,94
5180590,637,94
5181227,655,92
5181882,646,93
5182528,645,93
5183173,642,93
5183815,625,96
5184440,614,98
5185054,614,98
5185668,606,99
5186274,608,99
5186882,610,98
5187492,620,97
5188112,635,94
5188747,662,91
5189409,684,88
5190093,697,86
5190790,711,84
5191501,713,84
5192214,699,86
5192913,704,85
5193617,677,89
5194294,665,90
5194959,653,92
5195612,645,93
5196257,637,94
5196894,635,94
5197529,634,95
5198163,635,94
5198798,644,93
5199442,651,92
5200093,660,91
5200753,664,90
5201417,679,88
5202096,674,89
5202770,684,88
5203454,670,90
5204124,679,88
5204803,668,90
5205471,666,90
5206137,656,91
5206793,651,92
5207444,638,94
5208082,638,94
5208720,636,94
5209356,635,94
5209991,646,93
5210637,646,93
5211283,647,93
5211930,666,90
5212596,682,88
5213278,694,86
5213972,691,87
5214663,703,85
5215366,698,86
5216064,694,86
5216758,678,88
5217436,671,89
5218107,656,91
5218763,646,93
5219409,651,92
5220060,653,92
5220713,658,91
5221371,662,91
5222033,685,88
5222718,679,88
5223397,693,87
5224090,690,87
5224780,688,87
5225468,687,87
5226155,687,87
5226842,682,88
5227524,681,88
5228205,681,88
5228886,687,87
5229573,684,88
5230257,1352,44
5231609,673,89
5232282,660,91
5232942,660,91
5233602,653,92
5234255,655,92
5234910,672,89
5235582,676,89
5236258,688,87
5236946,695,86
5237641,689,87
5238330,686,87
5239016,678,88
5239694,676,89
5240370,675,89
5241045,673,89
5241718,665,90
5242383,668,90
5243051,660,91
5243711,651,92
5244362,653,92
5245015,646,93
5245661,640,94
5246301,643,93
5246944,637,94
5247581,631,95
5248212,631,95
5248843,631,95
5249474,629,95
5250103,642,93
5250745,653,92
5251398,663,90
5252061,674,89
5252735,679,88
5253414,678,88
5254092,674,89
5254766,672,89
5255438,667,90
5256105,666,90
5256771,657,91
5257428,652,92
5258080,659,91
5258739,676,89
5259415,703,85
5260118,702,85
5260820,731,82
5261551,745,81
5262296,773,78
5263069,740,81
5263809,728,82
5264537,699,86
5265236,680,88
5265916,662,91
5266578,646,93
5267224,644,93
5267868,642,93
5268510,648,93
5269158,650,92
5269808,669,90
5270477,659,91
5271136,670,90
5271806,690,87
5272496,688,87
5273184,692,87
5273876,692,87
5274568,693,87
5275261,687,87
5275948,679,88
5276627,681,88
5277308,669,90
5277977,659,91
5278636,651,92
5279287,642,93
5279929,632,95
5280561,631,95
5281192,625,96
5281817,616,97
5282433,620,97
5283053,617,97
5283670,610,98
5284280,617,97
5284897,621,97
5285518,633,95
5286151,644,93
5286795,656,91
5287451,660,91
5288111,675,89
5288786,671,89
5289457,669,90
5290126,659,91
5290785,655,92
5291440,646,93
5292086,639,94
5292725,643,93
5293368,648,93
5294016,647,93
5294663,641,94
5295304,640,94
5295944,645,93
5296589,646,93
5297235,646,93
5297881,642,93
5298523,650,92
5299173,647,93
5299820,656,91
5300476,672,89
5301148,680,88
5301828,682,88
5302510,688,87
5303198,691,87
5303889,704,85
5304593,721,83
5305314,724,83
5306038,740,81
5306778,734,82
5307512,732,82
5308244,720,83
5308964,714,84
5309678,703,85
5310381,697,86
5311078,688,87
5311766,1390,43
5313156,679,88
5313835,686,87
5314521,702,85
5315223,691,87
5315914,696,86
5316610,707,85
5317317,712,84
5318029,703,85
5318732,694,86
5319426,706,85
5320132,735,82
5320867,783,77
5321650,885,68
5322535,1069,56
5323604,1009,59
5324613,1019,59
5325632,968,62
5326600,909,66
5327509,841,71
5328350,841,71
5329191,825,73
5330016,903,66
5330919,925,65
5331844,895,67
5332739,909,66
5333648,853,70
5334501,853,70
5335354,785,76
5336139,797,75
5336936,770,78
5337706,773,78
5338479,848,71
5339327,972,62
5340299,956,63
5341255,896,67
5342151,882,68
5343033,825,73
5343858,782,77
5344640,759,79
5345399,734,82
5346133,715,84
5346848,702,85
5347550,714,84
5348264,715,84
5348979,779,77
5349758,861,70
5350619,905,66
5351524,895,67
5352419,877,68
5353296,843,71
5354139,799,75
5354938,759,79
5355697,742,81
5356439,721,83
5357160,703,85
5357863,688,87
5358551,687,87
5359238,667,90
5359905,649,92
5360554,656,91
5361210,647,93
5361857,639,94
5362496,638,94
5363134,446,135
5363580,804,75
5364384,4500,13
5364589,683,88
5365272,686,87
5365958,673,89
5366631,682,88
5367313,671,89
5367984,678,88
5368662,678,88
5369340,676,89
5370016,675,89
5370691,679,88
5371370,673,89
5372043,689,87
5372732,686,87
5373418,678,88
5374096,678,88
5374774,685,88
5375459,657,91
5376116,662,91
5376778,651,92
5377429,645,93
5378074,639,94
5378713,636,94
5379349,634,95
5379983,634,95
5380617,628,96
5381245,635,94
5381880,630,95
5382510,633,95
5383143,639,94
5383782,645,93
5384427,648,93
5385075,659,91
5385734,650,92
5386384,663,90
5387047,654,92
5387701,663,90
5388364,666,90
5389030,663,90
5389693,664,90
5390357,658,91
5391015,653,92
5391668,643,93
5392311,645,93
5392956,643,93
5393599,628,96
5394227,626,96
5394853,619,97
5395472,610,98
5396082,612,98
5396694,617,97
5397311,625,96
5397936,637,94
5398573,653,92
5399226,672,89
5399898,676,89
5400574,677,89
5401251,665,90
5401916,664,90
5402580,664,90
5403244,653,92
5403897,653,92
5404550,652,92
5405202,633,95
5405835,645,93
5406480,635,94
5407115,623,96
5407738,450,133
5408188,800,75
5408988,624,96
5409612,623,96
5410235,621,97
5410856,627,96
5411483,626,96
5412109,631,95
5412740,609,99
5413349,615,98
5413964,620,97
5414584,617,97
5415201,618,97
5415819,613,98
5416432,624,96
5417056,628,96
5417684,622,96
5418306,620,97
5418926,624,96
5419550,623,96
5420173,622,96
5420795,618,97
5421413,630,95
5422043,639,94
5422682,643,93
5423325,654,92
5423979,662,91
5424641,675,89
5425316,657,91
5425973,663,90
5426636,653,92
5427289,653,92
5427942,635,94
5428577,547,110
5429124,729,82
5429853,635,94
5430488,631,95
5431119,642,93
5431761,644,93
5432405,647,93
5433052,655,92
5433707,646,93
5434353,670,90
5435023,667,90
5435690,669,90
5436359,673,89
5437032,655,92
5437687,672,89
5438359,667,90
5439026,656,91
5439682,682,88
5440364,688,87
5441052,700,86
5441752,715,84
5442467,754,80
5443221,780,77
5444001,802,75
5444803,774,78
5445577,747,80
5446324,755,79
5447079,736,82
5447815,699,86
5448514,713,84
5449227,695,86
5449922,706,85
5450628,692,87
5451320,666,90
5451986,660,91
5452646,657,91
5453303,641,94
5453944,622,96
5454566,619,97
5455185,627,96
5455812,613,98
5456425,595,101
5457020,605,99
5457625,603,100
5458228,613,98
5458841,625,96
5459466,635,94
5460101,641,94
5460742,636,94
5461378,643,93
5462021,646,93
5462667,648,93
5463315,647,93
5463962,640,94
5464602,646,93
5465248,641,94
5465889,640,94
5466529,642,93
5467171,651,92
5467822,657,91
5468479,662,91
5469141,673,89
5469814,664,90
5470478,684,88
5471162,703,85
5471865,708,85
5472573,697,86
5473270,717,84
5473987,710,85
5474697,693,87
5475390,703,85
5476093,720,83
5476813,717,84
5477530,734,82
5478264,735,82
5478999,738,81
5479737,701,86
5480438,702,85
5481140,664,90
5481804,651,92
5482455,635,94
5483090,626,96
5483716,629,95
5484345,621,97
5484966,625,96
5485591,621,97
5486212,615,98
5486827,623,96
5487450,613,98
5488063,620,97
5488683,611,98
5489294,602,100
5489896,605,99
5490501,604,99
5491105,598,100
5491703,602,100
5492305,605,99
5492910,611,98
5493521,615,98
5494136,625,96
5494761,635,94
5495396,641,94
5496037,641,94
5496678,644,93
5497322,645,93
5497967,646,93
5498613,644,93
5499257,638,94
5499895,636,94
5500531,629,95
5501160,632,95
5501792,628,96
5502420,634,95
5503054,644,93
5503698,648,93
5504346,660,91
5505006,673,89
5505679,669,90
5506348,670,90
5507018,668,90
5507686,665,90
5508351,662,91
5509013,657,91
5509670,644,93
5510314,657,91
5510971,628,96
5511599,645,93
5512244,628,96
5512872,620,97
5513492,625,96
5514117,635,94
5514752,648,93
5515400,684,88
5516084,729,82
5516813,771,78
5517584,807,74
5518391,767,78
5519158,768,78
5519926,754,80
5520680,733,82
5521413,699,86
5522112,690,87
5522802,674,89
5523476,654,92
5524130,646,93
5524776,664,90
5525440,672,89
5526112,683,88
5526795,686,87
5527481,710,85
5528191,750,80
5528941,805,75
5529746,810,74
5530556,785,76
5531341,750,80
5532091,765,78
5532856,748,80
5533604,714,84
5534318,729,82
5535047,747,80
5535794,787,76
5536581,772,78
5537353,846,71
5538199,825,73
5539024,786,76
5539810,778,77
5540588,741,81
5541329,726,83
5542055,707,85
5542762,696,86
5543458,686,87
5544144,697,86
5544841,702,85
5545543,718,84
5546261,789,76
5547050,949,63
5547999,958,63
5548957,895,67
5549852,887,68
5550739,827,73
5551566,766,78
5552332,732,82
5553064,716,84
5553780,287,209
5554067,409,147
5554476,684,88
5555160,678,88
5555838,659,91
5556497,685,88
5557182,663,90
5557845,676,89
5558521,665,90
5559186,681,88
5559867,699,86
5560566,690,87
5561256,695,86
5561951,709,85
5562660,699,86
5563359,696,86
5564055,565,106
5564620,815,74
5565435,679,88
5566114,675,89
5566789,670,90
5567459,683,88
5568142,676,89
5568818,692,87
5569510,686,87
5570196,695,86
5570891,692,87
5571583,684,88
5572267,697,86
5572964,690,87
5573654,688,87
5574342,711,84
5575053,719,83
5575772,753,80
5576525,768,78
5577293,799,75
5578092,793,76
5578885,798,75
5579683,405,148
5580088,389,154
5580477,764,79
5581241,746,80
5581987,749,80
5582736,723,83
5583459,690,87
5584149,692,87
5584841,661,91
5585502,650,92
5586152,655,92
5586807,650,92
5587457,650,92
5588107,661,91
5588768,673,89
5589441,698,86
5590139,704,85
5590843,726,83
5591569,739,81
5592308,725,83
5593033,746,80
5593779,740,81
5594519,726,83
5595245,716,84
5595961,723,83
5596684,716,84
5597400,714,84
5598114,719,83
5598833,732,82
5599565,736,82
5600301,733,82
5601034,732,82
5601766,725,83
5602491,732,82
5603223,716,84
5603939,724,83
5604663,711,84
5605374,702,85
5606076,695,86
5606771,711,84
5607482,703,85
5608185,721,83
5608906,698,86
5609604,707,85
5610311,702,85
5611013,693,87
5611706,703,85
5612409,695,86
5613104,693,87
5613797,687,87
5614484,683,88
5615167,667,90
5615834,688,87
5616522,675,89
5617197,667,90
5617864,684,88
5618548,691,87
5619239,725,83
5619964,705,85
5620669,735,82
5621404,719,83
5622123,729,82
5622852,718,84
5623570,711,84
5624281,712,84
5624993,691,87
5625684,683,88
5626367,704,85
5627071,694,86
5627765,713,84
5628478,709,85
5629187,702,85
5629889,708,85
5630597,729,82
5631326,733,82
5632059,725,83
5632784,738,81
5633522,743,81
5634265,735,82
5635000,728,82
5635728,722,83
5636450,708,85
5637158,705,85
5637863,697,86
5638560,688,87
5639248,697,86
5639945,686,87
5640631,688,87
5641319,679,88
5641998,681,88
5642679,672,89
5643351,686,87
5644037,683,88
5644720,683,88
5645403,679,88
5646082,668,90
5646750,661,91
5647411,666,90
5648077,660,91
5648737,660,91
5649397,657,91
5650054,669,90
5650723,659,91
5651382,646,93
5652028,649,92
5652677,658,91
5653335,646,93
5653981,636,94
5654617,633,95
5655250,627,96
5655877,622,96
5656499,619,97
5657118,629,95
5657747,629,95
5658376,634,95
5659010,629,95
5659639,635,94
5660274,637,94
5660911,633,95
5661544,627,96
5662171,639,94
5662810,627,96
5663437,626,96
5664063,628,96
5664691,629,95
5665320,631,95
5665951,641,94
5666592,1275,47
5667867,286,210
5668153,360,167
5668513,646,93
5669159,353,170
5669512,275,218
5669787,620,97
5670407,608,99
5671015,616,97
5671631,603,100
5672234,608,99
5672842,586,102
5673428,598,100
5674026,586,102
5674612,581,103
5675193,587,102
5675780,580,103
5676360,575,104
5676935,586,102
5677521,576,104
5678097,585,103
5678682,582,103
5679264,575,104
5679839,584,103
5680423,578,104
5681001,579,104
5681580,576,104
5682156,582,103
5682738,575,104
5683313,577,104
5683890,580,103
5684470,578,104
5685048,583,103
5685631,577,104
5686208,577,104
5686785,581,103
5687366,570,105
5687936,581,103
5688517,562,107
5689079,569,105
5689648,559,107
5690207,566,106
5690773,558,108
5691331,560,107
5691891,556,108
5692447,555,108
5693002,558,108
5693560,553,108
5694113,555,108
5694668,558,108
5695226,559,107
5695785,565,106
5696350,563,107
5696913,572,105
5697485,565,106
5698050,566,106
5698616,566,106
5699182,569,105
5699751,568,106
5700319,564,106
5700883,562,107
5701445,566,106
5702011,563,107
5702574,565,106
5703139,561,107
5703700,559,107
5704259,567,106
5704826,563,107
5705389,563,107
5705952,567,106
5706519,569,105
5707088,565,106
5707653,566,106
5708219,569,105
5708788,563,107
5709351,573,105
5709924,568,106
5710492,564,106
5711056,572,105
5711628,568,106
